parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
27101:004:0541,80370.0,attribute:haritav,reported_ha,570.380491,-99.290307,5.0,comparable,
27101:004:0581,3.0556,attribute:mets,reported_m2,570.380491,18566.726371,5.0,comparable,
27101:004:0582,2.5724,attribute:mets,reported_m2,570.380491,22073.087039,5.0,comparable,
27101:004:0583,1.6688,attribute:mets,reported_m2,570.380491,34079.080237,5.0,comparable,
27101:004:0584,3.7946,attribute:mets,reported_m2,570.380491,14931.373294,5.0,comparable,
27101:004:0591,4.5634,attribute:mets,reported_m2,570.380491,12399.024653,5.0,comparable,
27101:004:0592,62599.0,attribute:haritav,reported_ha,570.380491,-99.088835,5.0,comparable,
27101:004:0593,4.2153,attribute:mets,reported_m2,570.380491,13431.195668,5.0,comparable,
27101:004:0594,6.0639,attribute:mets,reported_m2,570.380491,9306.16585,5.0,comparable,
27101:004:0600,0.389096,geometry,geodesic_wgs84_pyproj,570.380491,146491.19883,5.0,comparable,
27101:004:0612,0.1737,attribute:mets,reported_m2,570.380491,328271.036845,5.0,comparable,
27101:004:0613,0.6186,attribute:mets,reported_m2,570.380491,92105.058358,5.0,comparable,
27101:004:0614,3.393,attribute:mets,reported_m2,570.380491,16710.506661,5.0,comparable,
27101:004:0615,3.5689,attribute:mets,reported_m2,570.380491,15881.968982,5.0,comparable,
27101:004:0616,4.7995,attribute:mets,reported_m2,570.380491,11784.16483,5.0,comparable,
27101:004:0617,3.9595,attribute:mets,reported_m2,570.380491,14305.366612,5.0,comparable,
27101:004:0618,3.2656,attribute:mets,reported_m2,570.380491,17366.330567,5.0,comparable,
27101:004:0631,5.0332,attribute:mets,reported_m2,570.380491,11232.36293,5.0,comparable,
27101:004:0661,49864.0,attribute:haritav,reported_ha,570.380491,-98.856128,5.0,comparable,
27101:004:0691,10979.0,attribute:haritav,reported_ha,570.380491,-94.804805,5.0,comparable,
27101:004:0692,2.532,attribute:mets,reported_m2,570.380491,22426.875632,5.0,comparable,
27101:004:0732,2.3186,attribute:mets,reported_m2,570.380491,24500.210946,5.0,comparable,
27101:004:0733,3.0568,attribute:mets,reported_m2,570.380491,18559.398423,5.0,comparable,
27101:004:0734,4.9856,attribute:mets,reported_m2,570.380491,11340.558629,5.0,comparable,
27101:004:0782,87884.0,attribute:haritav,reported_ha,570.380491,-99.350985,5.0,comparable,
27101:004:0783,0.8484,attribute:mets,reported_m2,570.380491,67130.138025,5.0,comparable,
27101:004:0791,1.0064,attribute:mets,reported_m2,570.380491,56575.327007,5.0,comparable,
27101:004:0792,42899.0,attribute:haritav,reported_ha,570.380491,-98.670411,5.0,comparable,
27101:004:0793,2.1359,attribute:mets,reported_m2,570.380491,26604.456716,5.0,comparable,
27101:004:0794,6.8162,attribute:mets,reported_m2,570.380491,8268.012837,5.0,comparable,
27101:004:0795,5.0437,attribute:mets,reported_m2,570.380491,11208.77116,5.0,comparable,
27101:004:0796,2.1983,attribute:mets,reported_m2,570.380491,25846.435473,5.0,comparable,
27101:004:0797,4.2069,attribute:mets,reported_m2,570.380491,13458.213673,5.0,comparable,
27101:004:0800,375.0,attribute:haritav,reported_ha,570.380491,52.101464,5.0,comparable,
27101:004:0810,107.0,attribute:haritav,reported_ha,570.380491,433.065879,5.0,comparable,
27101:004:0871,84857.0,attribute:haritav,reported_ha,570.380491,-99.327833,5.0,comparable,
27101:004:0872,12.6809,attribute:mets,reported_m2,570.380491,4397.949601,5.0,comparable,
27101:004:0881,94198.0,attribute:haritav,reported_ha,570.380491,-99.394488,5.0,comparable,
27101:004:0900,2.9809,attribute:mets,reported_m2,570.380491,19034.506055,5.0,comparable,
27101:004:0912,35265.0,attribute:haritav,reported_ha,570.380491,-98.382588,5.0,comparable,
27101:004:0921,72329.0,attribute:haritav,reported_ha,570.380491,-99.211408,5.0,comparable,
27101:004:0922,106993.0,attribute:haritav,reported_ha,570.380491,-99.466899,5.0,comparable,
27101:004:0940,0.1048,attribute:mets,reported_m2,570.380491,544156.193702,5.0,comparable,
27101:004:0961,0.7756,attribute:mets,reported_m2,570.380491,73440.548092,5.0,comparable,
27101:004:0970,5.5584,attribute:mets,reported_m2,570.380491,10161.594901,5.0,comparable,
27101:004:0990,2.0755,attribute:mets,reported_m2,570.380491,27381.594363,5.0,comparable,
27101:004:1010,29228.0,attribute:haritav,reported_ha,570.380491,-98.048513,5.0,comparable,
27101:004:1020,27900.0,attribute:haritav,reported_ha,570.380491,-97.955625,5.0,comparable,
27101:004:1040,16212.0,attribute:haritav,reported_ha,570.380491,-96.481739,5.0,comparable,
27101:004:1050,1.4747,attribute:mets,reported_m2,570.380491,38577.730454,5.0,comparable,
27101:004:1070,0.2397,attribute:mets,reported_m2,570.380491,237855.982895,5.0,comparable,
27101:004:1080,0.946912,geometry,geodesic_wgs84_pyproj,570.380491,60135.849899,5.0,comparable,
27101:004:1120,1.7737,attribute:mets,reported_m2,570.380491,32057.664261,5.0,comparable,
27101:004:1141,35994.0,attribute:haritav,reported_ha,570.380491,-98.415346,5.0,comparable,
27101:004:1151,0.282988,geometry,geodesic_wgs84_pyproj,570.380491,201456.423241,5.0,comparable,
27101:004:1152,40536.0,attribute:haritav,reported_ha,570.380491,-98.592904,5.0,comparable,
27101:004:1171,23.7985,attribute:mets,reported_m2,570.380491,2296.707738,5.0,comparable,
27101:004:1172,3.1953,attribute:mets,reported_m2,570.380491,17750.608425,5.0,comparable,
27101:004:1200,100048.0,attribute:haritav,reported_ha,570.380491,-99.429893,5.0,comparable,
27101:004:1211,216571.0,attribute:haritav,reported_ha,570.380491,-99.736631,5.0,comparable,
27101:004:1212,11.0637,attribute:mets,reported_m2,570.380491,5055.422607,5.0,comparable,
27101:004:1213,6.8815,attribute:mets,reported_m2,570.380491,8188.607004,5.0,comparable,
27101:004:1214,2.4037,attribute:mets,reported_m2,570.380491,23629.271165,5.0,comparable,
27101:004:1221,0.0684,attribute:mets,reported_m2,570.380491,833789.606725,5.0,comparable,
27101:004:1222,73394.0,attribute:haritav,reported_ha,570.380491,-99.222851,5.0,comparable,
27101:004:1270,0.351285,geometry,geodesic_wgs84_pyproj,570.380491,162269.725721,5.0,comparable,
27101:004:1280,0.1545,attribute:mets,reported_m2,570.380491,369078.311327,5.0,comparable,
27101:004:1312,19293.0,attribute:haritav,reported_ha,570.380491,-97.043588,5.0,comparable,
27101:004:1321,10.1986,attribute:mets,reported_m2,570.380491,5492.733228,5.0,comparable,
27101:004:1322,7.177,attribute:mets,reported_m2,570.380491,7847.338596,5.0,comparable,
27101:004:1330,11210.0,attribute:haritav,reported_ha,570.380491,-94.91186,5.0,comparable,
27101:004:1343,7.4278,attribute:mets,reported_m2,570.380491,7578.996352,5.0,comparable,
27101:004:1350,189494.0,attribute:haritav,reported_ha,570.380491,-99.698998,5.0,comparable,
27101:004:1361,198.0,attribute:haritav,reported_ha,570.380491,188.070955,5.0,comparable,
27101:004:1362,2.9445,attribute:mets,reported_m2,570.380491,19271.04741,5.0,comparable,
27101:004:1380,0.3563,attribute:mets,reported_m2,570.380491,159984.336514,5.0,comparable,
27101:004:1401,194417.0,attribute:haritav,reported_ha,570.380491,-99.70662,5.0,comparable,
27101:004:1402,8.2073,attribute:mets,reported_m2,570.380491,6849.672743,5.0,comparable,
27101:004:1413,8.6434,attribute:mets,reported_m2,570.380491,6499.029213,5.0,comparable,
27101:004:1420,0.0604,attribute:mets,reported_m2,570.380491,944238.561258,5.0,comparable,
27101:004:1430,0.5455,attribute:mets,reported_m2,570.380491,104461.043263,5.0,comparable,
27101:004:1441,102107.0,attribute:haritav,reported_ha,570.380491,-99.441389,5.0,comparable,
27101:004:1461,14415.0,attribute:haritav,reported_ha,570.380491,-96.043146,5.0,comparable,
27101:004:1462,127089.0,attribute:haritav,reported_ha,570.380491,-99.551196,5.0,comparable,
27101:004:1463,23.4017,attribute:mets,reported_m2,570.380491,2337.346394,5.0,comparable,
27101:004:1530,11.8783,attribute:mets,reported_m2,570.380491,4701.86972,5.0,comparable,
27101:004:1540,52555.0,attribute:haritav,reported_ha,570.380491,-98.914698,5.0,comparable,
27101:004:1551,33300.0,attribute:haritav,reported_ha,570.380491,-98.287146,5.0,comparable,
27101:004:1552,8.1957,attribute:mets,reported_m2,570.380491,6859.509145,5.0,comparable,
27101:004:1560,6.8762,attribute:mets,reported_m2,570.380491,8194.995652,5.0,comparable,
27101:004:1572,28846.0,attribute:haritav,reported_ha,570.380491,-98.02267,5.0,comparable,
27101:004:1580,0.0453,attribute:mets,reported_m2,570.380491,1259018.081678,5.0,comparable,
27101:004:1590,1906.0,attribute:haritav,reported_ha,570.380491,-70.074476,5.0,comparable,
27101:004:1600,0.423293,geometry,geodesic_wgs84_pyproj,570.380491,134648.387287,5.0,comparable,
27101:004:1610,0.270533,geometry,geodesic_wgs84_pyproj,570.380491,210735.828161,5.0,comparable,
27101:004:1620,0.332938,geometry,geodesic_wgs84_pyproj,570.380491,171217.329653,5.0,comparable,
27101:004:1630,0.257829,geometry,geodesic_wgs84_pyproj,570.380491,221124.335121,5.0,comparable,
27101:004:1640,0.213033,geometry,geodesic_wgs84_pyproj,570.380491,267642.786798,5.0,comparable,
27101:004:1650,0.199935,geometry,geodesic_wgs84_pyproj,570.380491,285182.962463,5.0,comparable,
27101:004:1660,0.215896,geometry,geodesic_wgs84_pyproj,570.380491,264092.245804,5.0,comparable,
27101:004:1670,0.262069,geometry,geodesic_wgs84_pyproj,570.380491,217545.158718,5.0,comparable,
27101:004:1680,46919.0,attribute:haritav,reported_ha,570.380491,-98.784329,5.0,comparable,
27101:004:1690,0.5324,attribute:mets,reported_m2,570.380491,107033.826258,5.0,comparable,
27101:004:1700,1.0521,attribute:mets,reported_m2,570.380491,54113.524475,5.0,comparable,
27101:004:1711,44921.0,attribute:haritav,reported_ha,570.380491,-98.730259,5.0,comparable,
27101:004:1740,53838.0,attribute:haritav,reported_ha,570.380491,-98.940562,5.0,comparable,
27101:004:1760,12587.0,attribute:haritav,reported_ha,570.380491,-95.468495,5.0,comparable,
27101:004:1770,134238.0,attribute:haritav,reported_ha,570.380491,-99.575098,5.0,comparable,
27101:004:1781,32190.0,attribute:haritav,reported_ha,570.380491,-98.228082,5.0,comparable,
27101:004:1782,2.1606,attribute:mets,reported_m2,570.380491,26299.17111,5.0,comparable,
27101:004:1811,1944.0,attribute:haritav,reported_ha,570.380491,-70.65944,5.0,comparable,
27101:004:1821,0.6622,attribute:mets,reported_m2,570.380491,86034.172606,5.0,comparable,
27101:004:1822,0.2861,attribute:mets,reported_m2,570.380491,199264.030409,5.0,comparable,
27101:004:1830,3.7157,attribute:mets,reported_m2,570.380491,15250.552816,5.0,comparable,
27101:004:1840,47178.0,attribute:haritav,reported_ha,570.380491,-98.791003,5.0,comparable,
27101:004:1850,15850.0,attribute:haritav,reported_ha,570.380491,-96.401385,5.0,comparable,
27101:004:1860,0.2782,attribute:mets,reported_m2,570.380491,204925.338246,5.0,comparable,
27101:004:1870,84437.0,attribute:haritav,reported_ha,570.380491,-99.32449,5.0,comparable,
27101:004:1880,10.1204,attribute:mets,reported_m2,570.380491,5535.948095,5.0,comparable,
27101:004:1890,25.4405,attribute:mets,reported_m2,570.380491,2142.017614,5.0,comparable,
27101:004:1901,6.3795,attribute:mets,reported_m2,570.380491,8840.83378,5.0,comparable,
27101:004:1902,1.7523,attribute:mets,reported_m2,570.380491,32450.390401,5.0,comparable,
27101:004:1903,2.1458,attribute:mets,reported_m2,570.380491,26481.251328,5.0,comparable,
27101:004:1904,2.3404,attribute:mets,reported_m2,570.380491,24271.068663,5.0,comparable,
27101:004:1910,0.4852,attribute:mets,reported_m2,570.380491,117455.748351,5.0,comparable,
27101:004:1920,13.0069,attribute:mets,reported_m2,570.380491,4285.214701,5.0,comparable,
27101:004:1931,81523.0,attribute:haritav,reported_ha,570.380491,-99.300344,5.0,comparable,
27101:004:1933,119245.0,attribute:haritav,reported_ha,570.380491,-99.521673,5.0,comparable,
27101:004:1934,4.2293,attribute:mets,reported_m2,570.380491,13386.404157,5.0,comparable,
27101:004:1935,8.1179,attribute:mets,reported_m2,570.380491,6926.207406,5.0,comparable,
27101:004:1940,1601.0,attribute:haritav,reported_ha,570.380491,-64.373486,5.0,comparable,
27101:004:1950,0.2415,attribute:mets,reported_m2,570.380491,236082.39793,5.0,comparable,
27101:004:1980,3.1801,attribute:mets,reported_m2,570.380491,17835.929405,5.0,comparable,
27101:004:1992,115264.0,attribute:haritav,reported_ha,570.380491,-99.505153,5.0,comparable,
27101:004:1993,2.5,attribute:mets,reported_m2,570.380491,22715.21964,5.0,comparable,
27101:004:1994,4.7417,attribute:mets,reported_m2,570.380491,11929.029483,5.0,comparable,
27101:004:2010,6.0536,attribute:mets,reported_m2,570.380491,9322.17013,5.0,comparable,
27101:004:2040,1429.0,attribute:haritav,reported_ha,570.380491,-60.08534,5.0,comparable,
27101:004:2050,0.3511,attribute:mets,reported_m2,570.380491,162355.280832,5.0,comparable,
27101:004:2060,484750.0,attribute:haritav,reported_ha,570.380491,-99.882335,5.0,comparable,
27101:004:2070,0.0163,attribute:mets,reported_m2,570.380491,3499166.815951,5.0,comparable,
27101:004:2080,3.318,attribute:mets,reported_m2,570.380491,17090.490989,5.0,comparable,
27101:004:2110,441840.0,attribute:haritav,reported_ha,570.380491,-99.870908,5.0,comparable,
27101:004:2140,15.4529,attribute:mets,reported_m2,570.380491,3591.090287,5.0,comparable,
27101:004:2150,35.9971,attribute:mets,reported_m2,570.380491,1484.517894,5.0,comparable,
27101:004:2180,9.1666,attribute:mets,reported_m2,570.380491,6122.377883,5.0,comparable,
27101:004:2190,0.1097,attribute:mets,reported_m2,570.380491,519845.752963,5.0,comparable,
27101:004:2200,2792.0,attribute:haritav,reported_ha,570.380491,-79.570899,5.0,comparable,
27101:004:2210,1334.0,attribute:haritav,reported_ha,570.380491,-57.242842,5.0,comparable,
27101:004:2221,78.0,attribute:haritav,reported_ha,570.380491,631.25704,5.0,comparable,
27101:004:2222,0.0292,attribute:mets,reported_m2,570.380491,1953257.84589,5.0,comparable,
27101:004:2230,0.08657,geometry,geodesic_wgs84_pyproj,570.380491,658766.22502,5.0,comparable,
27101:004:2240,1464.0,attribute:haritav,reported_ha,570.380491,-61.039584,5.0,comparable,
27101:004:2250,0.427602,geometry,geodesic_wgs84_pyproj,570.380491,133290.510568,5.0,comparable,
27101:004:2260,0.468345,geometry,geodesic_wgs84_pyproj,570.380491,121686.394858,5.0,comparable,
27101:004:2270,0.515928,geometry,geodesic_wgs84_pyproj,570.380491,110454.281024,5.0,comparable,
27101:004:2280,0.551432,geometry,geodesic_wgs84_pyproj,570.380491,103336.233479,5.0,comparable,
27101:004:2290,0.395953,geometry,geodesic_wgs84_pyproj,570.380491,143952.574674,5.0,comparable,
27101:004:2300,0.4041,attribute:mets,reported_m2,570.380491,141048.352141,5.0,comparable,
27101:004:2320,0.195008,geometry,geodesic_wgs84_pyproj,570.380491,292390.816274,5.0,comparable,
27101:004:2330,0.090801,geometry,geodesic_wgs84_pyproj,570.380491,628065.428795,5.0,comparable,
27101:004:2340,95.0,attribute:haritav,reported_ha,570.380491,500.400517,5.0,comparable,
27101:004:2350,450.0,attribute:haritav,reported_ha,570.380491,26.75122,5.0,comparable,
27101:004:2360,1518.0,attribute:haritav,reported_ha,570.380491,-62.425528,5.0,comparable,
27101:004:2380,1.5355,attribute:mets,reported_m2,570.380491,37046.238424,5.0,comparable,
27101:004:2390,2.017,attribute:mets,reported_m2,570.380491,28178.655974,5.0,comparable,
27101:004:2400,7.9896,attribute:mets,reported_m2,570.380491,7039.036885,5.0,comparable,
27101:004:2430,0.0484,attribute:mets,reported_m2,570.380491,1178372.088843,5.0,comparable,
27101:004:2440,13091.0,attribute:haritav,reported_ha,570.380491,-95.642957,5.0,comparable,
27101:004:2450,0.027,attribute:mets,reported_m2,570.380491,2112420.337037,5.0,comparable,
27101:004:2463,4520.0,attribute:haritav,reported_ha,570.380491,-87.380963,5.0,comparable,
27101:004:2471,1666.0,attribute:haritav,reported_ha,570.380491,-65.763476,5.0,comparable,
27101:004:2472,1901.0,attribute:haritav,reported_ha,570.380491,-69.995766,5.0,comparable,
27101:004:2473,399.0,attribute:haritav,reported_ha,570.380491,42.952504,5.0,comparable,
27101:004:2474,0.0092,attribute:mets,reported_m2,570.380491,6199687.945652,5.0,comparable,
27101:004:2481,105.0,attribute:haritav,reported_ha,570.380491,443.219515,5.0,comparable,
27101:004:2482,4914.0,attribute:haritav,reported_ha,570.380491,-88.392745,5.0,comparable,
27101:004:2483,0.0772,attribute:mets,reported_m2,570.380491,738734.832902,5.0,comparable,
27101:004:2490,0.0344,attribute:mets,reported_m2,570.380491,1657982.822674,5.0,comparable,
27101:004:2500,3.9957,attribute:mets,reported_m2,570.380491,14174.857747,5.0,comparable,
27101:004:2510,14.8597,attribute:mets,reported_m2,570.380491,3738.438804,5.0,comparable,
27101:004:2520,105743.0,attribute:haritav,reported_ha,570.380491,-99.460597,5.0,comparable,
27101:004:2540,0.005103,geometry,geodesic_wgs84_pyproj,570.380491,11177256.280619,5.0,comparable,
27101:004:2560,12389.0,attribute:haritav,reported_ha,570.380491,-95.396073,5.0,comparable,
27101:004:2570,108510.0,attribute:haritav,reported_ha,570.380491,-99.474352,5.0,comparable,
27101:004:2590,2.2582,attribute:mets,reported_m2,570.380491,25158.191967,5.0,comparable,
27101:004:2600,2.3524,attribute:mets,reported_m2,570.380491,24146.747619,5.0,comparable,
27101:004:2610,3.9001,attribute:mets,reported_m2,570.380491,14524.765801,5.0,comparable,
27101:004:2620,0.013229,geometry,geodesic_wgs84_pyproj,570.380491,4311491.889032,5.0,comparable,
27101:004:2630,0.0748,attribute:mets,reported_m2,570.380491,762440.763369,5.0,comparable,
27101:004:2640,3.9397,attribute:mets,reported_m2,570.380491,14377.764576,5.0,comparable,
27101:004:2671,0.2965,attribute:mets,reported_m2,570.380491,192271.16054,5.0,comparable,
27101:004:2672,0.1158,attribute:mets,reported_m2,570.380491,492456.555268,5.0,comparable,
27101:004:2690,0.0341,attribute:mets,reported_m2,570.380491,1672570.061584,5.0,comparable,
27101:004:2700,58918.0,attribute:haritav,reported_ha,570.380491,-99.031908,5.0,comparable,
27101:004:2711,0.07,attribute:mets,reported_m2,570.380491,814729.272857,5.0,comparable,
